Driver Users User ID,Driver Users Metro ID,Latitude,Longitude,Driver Rating
42673,32,40.63314,-74.02899,3
36775,32,40.82971,-73.86893,3
30715,32,40.67995,-73.86541,3
30372,32,40.72081,-73.74208,3
43554,32,40.71091,-73.80676,3
30011,32,40.70400427,-73.76916204,3
5770,32,40.66907,-73.98746,4
22403,32,40.69578,-73.654994,3
6868,32,40.72171,-73.84458,3
24789,32,40.65944,-73.96008,3
43243,32,40.67678,-73.87079,3
30378,32,40.73263869,-73.9855054,3
34096,32,40.68675,-73.93596,3
26111,43,42.48205,-71.16007,3
31212,43,42.250015,-71.080419,5
31747,43,42.165112,-71.10562717,3
22127,43,42.22922033,-71.02978083,3
32091,43,42.27705,-71.08173,4
18302,43,42.64831,-71.31823,5
25675,43,42.99957,-71.42353,5
42475,43,42.32312,-71.08494,5
39730,43,41.88361,-71.36202,3
42350,43,42.6023,-71.30004,3
43609,43,41.65910817,-70.94398067,3
30529,43,41.88107667,-71.06619667,5
39781,43,42.29245,-71.08911,5
33712,43,42.29637,-71.06927,3
28878,43,42.53466,-70.95951,5
28112,43,42.4676,-70.92664,3
26113,43,42.28425,-71.08473,3
26112,43,42.40532,-71.03912,3
25668,43,41.63709,-70.45367,3
30889,43,42.69192,-71.24587,3
23839,43,42.63301,-71.33938,3
30326,43,42.38263,-71.23727,5
13245,43,42.31236,-71.09883,3
20063,43,42.29548,-71.07955,3
5650,43,42.27707,-71.07463,4
17821,43,42.17622,-71.20755,3
41422,43,42.04391,-71.88266,3
40594,43,42.29641,-71.45095,3
42349,43,42.46464,-70.95659,3
12060,43,42.46063,-70.98088,5
42365,43,42.129908,-70.944299,5
22892,43,42.4662506,-70.95059911,3
41485,43,42.320711,-71.061944,4
39780,43,42.4721,-70.95438,3
25792,43,42.6425,-71.3471,3
4035,43,41.83581,-70.99474,5
21228,43,42.31375,-71.05674,4
8135,43,42.45257,-71.07747,4
43610,43,42.25726,-71.7799,3
23027,43,42.42307,-71.15064,3
36928,43,42.46185,-70.96358,3
33570,43,42.17277517,-71.22027933,3
19168,43,42.43255,-71.07216,3
42174,43,42.95812,-71.45589,3
39779,43,42.18355,-71.08116,3
31106,43,42.40991033,-71.04575983,3
24414,43,42.2220006,-70.97179611,3
19947,43,42.35704,-71.24045,3
36929,43,42.49676333,-71.41775333,3
32456,43,42.41356,-71.05067,3
22932,43,42.35777599,-71.06320002,3
22655,43,42.51361,-70.94962,3
43393,43,42.220876,-70.968694,3
16993,43,42.28126,-71.08911,5
3303,43,42.40949367,-71.11336583,5
4543,43,42.28267,-71.07288,3
6119,43,42.29873,-71.08204,3
23335,43,42.28957,-71.08394,3
30525,43,42.24782,-70.98721,4
40625,43,41.847638,-71.4195435,5
5700,43,42.21941,-71.18183,5
42351,43,42.3030715,-71.11156917,3
24415,43,42.31731,-71.0528,3
40699,43,41.52785,-71.29329,3
25667,43,42.6971,-71.17908,3
33571,43,42.28747,-71.07314,3
42176,43,42.27932,-71.40258,3
21982,43,42.2371,-70.982246,3
20630,60,30.4874,-97.84662,3
31426,60,30.35981,-97.68134,3
30481,60,30.43093,-97.84172,3
39881,60,30.25988,-97.701,5
20456,60,30.40934,-97.69873,3
30244,60,30.5379,-97.54556,3
19607,60,30.28186,-97.67728,3
27249,60,30.53926,-97.54823,3
40691,60,30.52279,-97.70204,3
17161,60,30.35457993,-97.73642731,3
34216,60,30.44959166,-97.81605394,3
39585,60,30.451588,-97.636197,5
42832,60,30.30597,-97.7168,3
40442,60,30.30937,-97.68589,3
7918,60,30.00745,-95.44427,3
21535,60,30.48218,-97.82315,3
28991,60,30.48465,-97.57369,3
39584,60,30.477,-97.80774,3
27247,60,30.467503,-97.762098,3
40680,60,30.34828,-97.43194,3
39884,60,30.44894,-97.78272,3
11397,20,33.78478,-84.20099,3
2818,20,33.74459,-84.51346,4
4146,20,33.82780533,-84.31814383,5
28179,20,33.4195,-84.01534,3
14263,20,34.10816,-84.229155,3
42172,20,33.93659,-84.02114,3
4221,20,33.92942333,-84.1687,3
10225,20,33.52431,-83.98343,4
32271,20,33.89102017,-84.48205233,3
13136,20,33.97159017,-84.20648333,3
29014,20,33.94638,-84.1155,3
31467,20,33.68875,-84.44996,3
6812,20,33.88458,-84.49891,3
31676,20,33.83296,-83.96688,3
32229,20,33.54418,-84.53679,3
37581,20,33.583166,-84.323256,3
8686,20,33.89098,-84.10458,3
28873,20,33.750058,-84.732116,5
41556,20,33.6111,-84.43881017,3
42210,20,33.84988,-84.60172,3
36036,20,34.20694,-84.15137,3
33567,20,33.71174,-84.20619,3
32233,20,33.75561,-84.4161,3
32073,20,33.6676,-84.58539,5
14169,20,33.70211,-84.14237,3
42238,20,33.68188,-84.25615,3
8556,20,33.70414,-84.65564,3
4890,20,34.66282,-82.88998,3
36122,20,33.71832,-84.1363,5
31334,20,33.57057,-83.8537,3
16160,20,33.71036,-84.10228,3
28396,20,33.63277,-84.31992,3
